Season,Date,Team1,Team2,Home,Team1Pts,Team2Pts,Team1PtDiff,Team2PtDiff,Team1TM,Team2TM,Team1Rating,Team2Rating,Team1Y/P,Team2Y/P,Team1DY/P,Team2DY/P,Team1ToP,Team2ToP,Team1Sks,Team2Sks,Team1SkYds,Team2SkYds,Team1RushAtt,Team2RushAtt,Team1RushYds,Team2RushYds,Team1PYM,Team2PYM,Team1RYM,Team2RYM,Team1YM,Team2YM,Team1Won
2023,2023-12-24,DET,MIN,1,30,24.0,6,-6.0,3,-3.0,99.7,79.5,5.05,7.65,7.65,5.05,2302,1298.0,1,4.0,11,38.0,36,11.0,143,17.0,-127,127.0,126,-126.0,-27,27.0,1
2023,2023-12-24,MIN,DET,0,24,30.0,-6,6.0,-3,3.0,79.5,99.7,7.65,5.05,5.05,7.65,1298,2302.0,4,1.0,38,11.0,11,36.0,17,143.0,127,-127.0,-126,126.0,27,-27.0,0
2023,2023-12-24,NYJ,WAS,0,30,28.0,2,-2.0,1,-1.0,64.8,44.5,4.48,4.22,4.22,4.48,2176,1424.0,0,1.0,0,13.0,36,22.0,164,102.0,74,-74.0,62,-62.0,-13,13.0,1
2023,2023-12-24,WAS,NYJ,1,28,30.0,-2,2.0,-1,1.0,44.5,64.8,4.22,4.48,4.48,4.22,1424,2176.0,1,0.0,13,0.0,22,36.0,102,164.0,-74,74.0,-62,62.0,13,-13.0,0
2023,2023-12-24,TEN,SEA,0,17,20.0,-3,3.0,0,0.0,98.4,104.7,4.48,4.63,4.63,4.48,2031,1569.0,6,3.0,39,12.0,31,20.0,162,58.0,-90,90.0,104,-104.0,27,-27.0,0
2023,2023-12-24,SEA,TEN,1,20,17.0,3,-3.0,0,0.0,104.7,98.4,4.63,4.48,4.48,4.63,1569,2031.0,3,6.0,12,39.0,20,31.0,58,162.0,90,-90.0,-104,104.0,-27,27.0,1
2023,2023-12-24,JAX,TAM,1,12,30.0,-18,18.0,-4,4.0,80.2,116.7,5.0,4.59,4.59,5.0,1373,2227.0,4,2.0,37,18.0,13,36.0,37,70.0,3,-3.0,-33,33.0,19,-19.0,0
2023,2023-12-24,TAM,JAX,0,30,12.0,18,-18.0,4,-4.0,116.7,80.2,4.59,5.0,5.0,4.59,2227,1373.0,2,4.0,18,37.0,36,13.0,70,37.0,-3,3.0,33,-33.0,-19,19.0,1
2023,2023-12-23,CIN,PIT,1,11,34.0,-23,23.0,-3,3.0,69.0,124.0,6.03,6.84,6.84,6.03,1909,1691.0,3,1.0,26,6.0,16,30.0,59,113.0,25,-25.0,-54,54.0,20,-20.0,0
2023,2023-12-23,PIT,CIN,0,34,11.0,23,-23.0,3,-3.0,124.0,69.0,6.84,6.03,6.03,6.84,1691,1909.0,1,3.0,6,26.0,30,16.0,113,59.0,-25,25.0,54,-54.0,-20,20.0,1
2023,2023-12-23,BUF,LAC,1,24,22.0,2,-2.0,-3,3.0,104.7,87.3,6.44,4.2,4.2,6.44,1616,1984.0,1,5.0,7,40.0,30,27.0,105,98.0,55,-55.0,7,-7.0,-33,33.0,1
2023,2023-12-23,LAC,BUF,0,22,24.0,-2,2.0,3,-3.0,87.3,104.7,4.2,6.44,6.44,4.2,1984,1616.0,5,1.0,40,7.0,27,30.0,98,105.0,-55,55.0,-7,7.0,33,-33.0,0
2023,2023-12-21,NOR,LAR,1,22,30.0,-8,8.0,-1,1.0,106.1,120.7,5.84,6.84,6.84,5.84,1542,2058.0,2,1.0,15,3.0,16,32.0,35,133.0,-21,21.0,-98,98.0,12,-12.0,0
2023,2023-12-21,LAR,NOR,0,30,22.0,8,-8.0,1,-1.0,120.7,106.1,6.84,5.84,5.84,6.84,2058,1542.0,1,2.0,3,15.0,32,16.0,133,35.0,21,-21.0,98,-98.0,-12,12.0,1
2023,2023-12-18,PHI,SEA,1,17,20.0,-3,3.0,-2,2.0,40.1,94.0,4.65,5.03,5.03,4.65,1978,1622.0,0,2.0,0,11.0,38,24.0,178,100.0,-54,54.0,78,-78.0,-11,11.0,0
2023,2023-12-18,SEA,PHI,0,20,17.0,3,-3.0,2,-2.0,94.0,40.1,5.03,4.65,4.65,5.03,1622,1978.0,2,0.0,11,0.0,24,38.0,100,178.0,54,-54.0,-78,78.0,11,-11.0,1
2023,2023-12-17,BUF,DAL,0,31,10.0,21,-21.0,1,-1.0,89.3,57.7,5.4,3.42,3.42,5.4,2105,1495.0,1,3.0,9,28.0,49,20.0,266,89.0,-21,21.0,177,-177.0,-19,19.0,1
2023,2023-12-17,DAL,BUF,1,10,31.0,-21,21.0,-1,1.0,57.7,89.3,3.42,5.4,5.4,3.42,1495,2105.0,3,1.0,28,9.0,20,49.0,89,266.0,21,-21.0,-177,177.0,19,-19.0,0
2023,2023-12-17,ATL,CAR,1,7,9.0,-2,2.0,-2,2.0,79.6,93.6,4.0,4.49,4.49,4.0,1564,2036.0,0,3.0,0,13.0,31,36.0,52,129.0,-2,2.0,-77,77.0,-13,13.0,0
2023,2023-12-17,CAR,ATL,0,9,7.0,2,-2.0,2,-2.0,93.6,79.6,4.49,4.0,4.0,4.49,2036,1564.0,3,0.0,13,0.0,36,31.0,129,52.0,2,-2.0,77,-77.0,13,-13.0,1
2023,2023-12-17,CHI,CLE,1,17,20.0,-3,3.0,0,0.0,46.5,77.9,3.37,5.63,5.63,3.37,1740,1860.0,3,4.0,18,31.0,27,18.0,88,29.0,-200,200.0,59,-59.0,-13,13.0,0
2023,2023-12-17,CLE,CHI,0,20,17.0,3,-3.0,0,0.0,77.9,46.5,5.63,3.37,3.37,5.63,1860,1740.0,4,3.0,31,18.0,18,27.0,29,88.0,200,-200.0,-59,59.0,13,-13.0,1
2023,2023-12-17,ARI,SFO,0,29,45.0,-16,16.0,-2,2.0,67.4,134.2,6.06,7.52,7.52,6.06,2051,1549.0,3,0.0,9,0.0,30,26.0,234,144.0,-60,60.0,90,-90.0,9,-9.0,0
2023,2023-12-17,SFO,ARI,1,45,29.0,16,-16.0,2,-2.0,134.2,67.4,7.52,6.06,6.06,7.52,1549,2051.0,0,3.0,0,9.0,26,30.0,144,234.0,60,-60.0,-90,90.0,-9,9.0,1
2023,2023-12-17,GNB,TAM,0,20,34.0,-14,14.0,0,0.0,111.5,158.3,5.53,7.53,7.53,5.53,1853,1747.0,2,5.0,23,28.0,17,27.0,60,99.0,-92,92.0,-39,39.0,-5,5.0,0
2023,2023-12-17,TAM,GNB,1,34,20.0,14,-14.0,0,0.0,158.3,111.5,7.53,5.53,5.53,7.53,1747,1853.0,5,2.0,28,23.0,27,17.0,99,60.0,92,-92.0,39,-39.0,5,-5.0,1
2023,2023-12-17,JAX,BAL,0,7,23.0,-16,16.0,-1,1.0,83.9,76.9,5.46,5.74,5.74,5.46,1541,2059.0,1,3.0,6,26.0,17,42.0,75,251.0,113,-113.0,-176,176.0,-20,20.0,0
2023,2023-12-17,BAL,JAX,1,23,7.0,16,-16.0,1,-1.0,76.9,83.9,5.74,5.46,5.46,5.74,2059,1541.0,3,1.0,26,6.0,42,17.0,251,75.0,-113,113.0,176,-176.0,20,-20.0,1
2023,2023-12-17,MIA,NYJ,0,30,0.0,30,-30.0,4,-4.0,116.0,35.4,5.09,1.87,1.87,5.09,2181,1419.0,3,6.0,15,56.0,28,12.0,77,23.0,133,-133.0,54,-54.0,-41,41.0,1
2023,2023-12-17,NYJ,MIA,1,0,30.0,-30,30.0,-4,4.0,35.4,116.0,1.87,5.09,5.09,1.87,1419,2181.0,6,3.0,56,15.0,12,28.0,23,77.0,-133,133.0,-54,54.0,41,-41.0,0
2023,2023-12-17,NOR,NYG,0,24,6.0,18,-18.0,0,0.0,132.5,71.2,5.1,3.16,3.16,5.1,2007,1593.0,1,7.0,9,57.0,28,16.0,87,60.0,76,-76.0,27,-27.0,-48,48.0,1
2023,2023-12-17,NYG,NOR,1,6,24.0,-18,18.0,0,0.0,71.2,132.5,3.16,5.1,5.1,3.16,1593,2007.0,7,1.0,57,9.0,16,28.0,60,87.0,-76,76.0,-27,27.0,48,-48.0,0
2023,2023-12-17,KAN,NWE,1,27,17.0,10,-10.0,-1,1.0,101.8,85.4,5.34,4.04,4.04,5.34,1874,1726.0,3,4.0,26,26.0,20,16.0,43,52.0,129,-129.0,-9,9.0,0,0.0,1
2023,2023-12-17,NWE,KAN,0,17,27.0,-10,10.0,1,-1.0,85.4,101.8,4.04,5.34,5.34,4.04,1726,1874.0,4,3.0,26,26.0,16,20.0,52,43.0,-129,129.0,9,-9.0,0,0.0,0
2023,2023-12-17,HOU,TEN,1,19,16.0,3,-3.0,0,0.0,79.5,72.4,4.72,3.24,3.24,4.72,2192,2008.0,4,7.0,37,61.0,32,30.0,148,66.0,54,-54.0,82,-82.0,-24,24.0,1
2023,2023-12-17,TEN,HOU,0,16,19.0,-3,3.0,0,0.0,72.4,79.5,3.24,4.72,4.72,3.24,2008,2192.0,7,4.0,61,37.0,30,32.0,66,148.0,-54,54.0,-82,82.0,24,-24.0,0
2023,2023-12-17,LAR,WAS,0,28,20.0,8,-8.0,-1,1.0,118.0,88.4,6.1,5.12,5.12,6.1,2153,1447.0,3,1.0,9,8.0,37,21.0,196,79.0,31,-31.0,117,-117.0,1,-1.0,1
2023,2023-12-17,WAS,LAR,1,20,28.0,-8,8.0,1,-1.0,88.4,118.0,5.12,6.1,6.1,5.12,1447,2153.0,1,3.0,8,9.0,21,37.0,79,196.0,-31,31.0,-117,117.0,-1,1.0,0
2023,2023-12-16,CIN,MIN,0,27,24.0,3,-3.0,1,-1.0,97.7,98.0,5.48,6.33,6.33,5.48,1988,2021.0,5,3.0,26,22.0,22,30.0,80,143.0,17,-17.0,-63,63.0,4,-4.0,1
2023,2023-12-16,MIN,CIN,1,24,27.0,-3,3.0,-1,1.0,98.0,97.7,6.33,5.48,5.48,6.33,2021,1988.0,3,5.0,22,26.0,30,22.0,143,80.0,-17,17.0,63,-63.0,-4,4.0,0
2023,2023-12-16,IND,PIT,0,30,13.0,17,-17.0,3,-3.0,123.4,68.1,5.72,4.0,4.0,5.72,2000,1600.0,3,4.0,13,30.0,34,24.0,170,74.0,60,-60.0,96,-96.0,-17,17.0,1
2023,2023-12-16,PIT,IND,1,13,30.0,-17,17.0,-3,3.0,68.1,123.4,4.0,5.72,5.72,4.0,1600,2000.0,4,3.0,30,13.0,24,34.0,74,170.0,-60,60.0,-96,96.0,17,-17.0,0
2023,2023-12-16,DEN,DET,1,17,42.0,-25,25.0,-1,1.0,88.4,134.6,4.63,7.0,7.0,4.63,1722,1878.0,2,2.0,19,15.0,28,28.0,83,185.0,-59,59.0,-102,102.0,4,-4.0,0
2023,2023-12-16,DET,DEN,0,42,17.0,25,-25.0,1,-1.0,134.6,88.4,7.0,4.63,4.63,7.0,1878,1722.0,2,2.0,15,19.0,28,28.0,185,83.0,59,-59.0,102,-102.0,-4,4.0,1
2023,2023-12-14,LVR,LAC,0,63,21.0,42,-42.0,5,-5.0,122.7,113.7,6.0,5.17,5.17,6.0,1791,1809.0,1,3.0,6,23.0,26,28.0,124,92.0,20,-20.0,32,-32.0,-17,17.0,1
2023,2023-12-14,LAC,LVR,1,21,63.0,-42,42.0,-5,5.0,113.7,122.7,5.17,6.0,6.0,5.17,1809,1791.0,3,1.0,23,6.0,28,26.0,92,124.0,-20,20.0,-32,32.0,17,-17.0,0
2023,2023-12-11,MIA,TEN,0,27,28.0,-1,1.0,2,-2.0,90.5,86.2,5.3,5.93,5.93,5.3,1944,1656.0,5,1.0,32,7.0,31,29.0,158,83.0,-112,112.0,75,-75.0,25,-25.0,0
2023,2023-12-11,TEN,MIA,1,28,27.0,1,-1.0,-2,2.0,86.2,90.5,5.93,5.3,5.3,5.93,1656,1944.0,1,5.0,7,32.0,29,31.0,83,158.0,112,-112.0,-75,75.0,-25,25.0,1
2023,2023-12-11,GNB,NYG,1,22,24.0,-2,2.0,-1,1.0,76.7,113.9,4.94,6.67,6.67,4.94,1866,1734.0,2,0.0,15,0.0,25,34.0,123,209.0,45,-45.0,-86,86.0,15,-15.0,0
2023,2023-12-11,NYG,GNB,0,24,22.0,2,-2.0,1,-1.0,113.9,76.7,6.67,4.94,4.94,6.67,1734,1866.0,0,2.0,0,15.0,34,25.0,209,123.0,-45,45.0,86,-86.0,-15,15.0,1
2023,2023-12-10,ATL,TAM,0,25,29.0,-4,4.0,-1,1.0,90.3,86.0,6.29,4.33,4.33,6.29,1700,1900.0,3,1.0,9,2.0,26,37.0,96,148.0,196,-196.0,-52,52.0,7,-7.0,0
2023,2023-12-10,TAM,ATL,1,29,25.0,4,-4.0,1,-1.0,86.0,90.3,4.33,6.29,6.29,4.33,1900,1700.0,1,3.0,2,9.0,37,26.0,148,96.0,-196,196.0,52,-52.0,-7,7.0,1
2023,2023-12-10,CHI,DET,0,28,13.0,15,-15.0,3,-3.0,88.3,54.6,5.09,4.24,4.24,5.09,1999,1601.0,3,4.0,29,34.0,30,24.0,142,140.0,67,-67.0,2,-2.0,-5,5.0,1
2023,2023-12-10,DET,CHI,1,13,28.0,-15,15.0,-3,3.0,54.6,88.3,4.24,5.09,5.09,4.24,1601,1999.0,4,3.0,34,29.0,24,30.0,140,142.0,-67,67.0,-2,2.0,5,-5.0,0
2023,2023-12-10,CIN,IND,0,34,14.0,20,-20.0,1,-1.0,121.1,81.1,6.75,4.53,4.53,6.75,1912,1688.0,0,3.0,0,14.0,32,18.0,111,46.0,48,-48.0,65,-65.0,-14,14.0,1
2023,2023-12-10,IND,CIN,1,14,34.0,-20,20.0,-1,1.0,81.1,121.1,4.53,6.75,6.75,4.53,1688,1912.0,3,0.0,14,0.0,18,32.0,46,111.0,-48,48.0,-65,65.0,14,-14.0,0
2023,2023-12-10,CLE,JAX,0,31,27.0,4,-4.0,1,-1.0,92.0,65.2,5.26,3.96,3.96,5.26,1909,1691.0,1,4.0,4,22.0,28,20.0,82,58.0,72,-72.0,24,-24.0,-18,18.0,1
2023,2023-12-10,JAX,CLE,1,27,31.0,-4,4.0,-1,1.0,65.2,92.0,3.96,5.26,5.26,3.96,1691,1909.0,4,1.0,22,4.0,20,28.0,58,82.0,-72,72.0,-24,24.0,18,-18.0,0
2023,2023-12-10,DAL,PHI,0,33,13.0,20,-20.0,2,-2.0,99.4,92.1,5.32,6.23,6.23,5.32,2196,1404.0,3,1.0,15,7.0,32,23.0,138,106.0,38,-38.0,32,-32.0,8,-8.0,1
2023,2023-12-10,PHI,DAL,1,13,33.0,-20,20.0,-2,2.0,92.1,99.4,6.23,5.32,5.32,6.23,1404,2196.0,1,3.0,7,15.0,23,32.0,106,138.0,-38,38.0,-32,32.0,-8,8.0,0
2023,2023-12-10,BUF,KAN,1,20,17.0,3,-3.0,1,-1.0,68.8,74.9,4.48,5.58,5.58,4.48,2121,1479.0,3,1.0,24,7.0,28,18.0,118,82.0,-55,55.0,36,-36.0,17,-17.0,1
2023,2023-12-10,KAN,BUF,0,17,20.0,-3,3.0,-1,1.0,74.9,68.8,5.58,4.48,4.48,5.58,1479,2121.0,1,3.0,7,24.0,18,28.0,82,118.0,55,-55.0,-36,36.0,-17,17.0,0
2023,2023-12-10,CAR,NOR,1,6,28.0,-22,22.0,-1,1.0,48.0,88.5,3.84,3.98,3.98,3.84,2090,1510.0,4,1.0,38,9.0,39,25.0,204,97.0,-11,11.0,107,-107.0,29,-29.0,0
2023,2023-12-10,NOR,CAR,0,28,6.0,22,-22.0,1,-1.0,88.5,48.0,3.98,3.84,3.84,3.98,1510,2090.0,1,4.0,9,38.0,25,39.0,97,204.0,11,-11.0,-107,107.0,-29,29.0,1
2023,2023-12-10,HOU,NYJ,1,6,30.0,-24,24.0,1,-1.0,49.0,117.9,2.6,5.26,5.26,2.6,1375,2225.0,5,4.0,41,33.0,19,26.0,81,79.0,-214,214.0,2,-2.0,8,-8.0,0
2023,2023-12-10,NYJ,HOU,0,30,6.0,24,-24.0,-1,1.0,117.9,49.0,5.26,2.6,2.6,5.26,2225,1375.0,4,5.0,33,41.0,26,19.0,79,81.0,214,-214.0,-2,2.0,-8,8.0,1
2023,2023-12-10,MIN,LVR,1,3,0.0,3,-3.0,3,-3.0,63.0,66.0,3.25,3.81,3.81,3.25,1931,1669.0,5,4.0,47,25.0,30,17.0,132,56.0,-47,47.0,76,-76.0,22,-22.0,1
2023,2023-12-10,LVR,MIN,0,0,3.0,-3,3.0,-3,3.0,66.0,63.0,3.81,3.25,3.25,3.81,1669,1931.0,4,5.0,25,47.0,17,30.0,56,132.0,47,-47.0,-76,76.0,-22,22.0,0
2023,2023-12-10,LAR,BAL,1,31,37.0,-6,6.0,1,-1.0,103.1,92.8,5.62,6.32,6.32,5.62,2075,1663.0,2,2.0,12,6.0,30,26.0,128,139.0,-28,28.0,-11,11.0,6,-6.0,0
2023,2023-12-10,BAL,LAR,0,37,31.0,6,-6.0,-1,1.0,92.8,103.1,6.32,5.62,5.62,6.32,1663,2075.0,2,2.0,6,12.0,26,30.0,139,128.0,28,-28.0,11,-11.0,-6,6.0,1
2023,2023-12-10,DEN,LAC,1,24,7.0,17,-17.0,1,-1.0,91.0,63.1,4.88,4.22,4.22,4.88,2009,1591.0,2,6.0,8,68.0,31,19.0,106,76.0,9,-9.0,30,-30.0,-60,60.0,1
2023,2023-12-10,LAC,DEN,0,7,24.0,-17,17.0,-1,1.0,63.1,91.0,4.22,4.88,4.88,4.22,1591,2009.0,6,2.0,68,8.0,19,31.0,76,106.0,-9,9.0,-30,30.0,60,-60.0,0
2023,2023-12-10,SEA,SFO,1,16,28.0,-12,12.0,0,0.0,92.0,122.1,5.89,9.94,9.94,5.89,1845,1755.0,4,3.0,15,14.0,20,23.0,70,173.0,-100,100.0,-103,103.0,1,-1.0,0
2023,2023-12-10,SFO,SEA,0,28,16.0,12,-12.0,0,0.0,122.1,92.0,9.94,5.89,5.89,9.94,1755,1845.0,3,4.0,14,15.0,23,20.0,173,70.0,100,-100.0,103,-103.0,-1,1.0,1
2023,2023-12-07,NWE,PIT,1,21,18.0,3,-3.0,0,0.0,115.2,72.7,5.51,4.0,4.0,5.51,1661,1939.0,2,2.0,18,8.0,25,28.0,81,82.0,40,-40.0,-1,1.0,10,-10.0,1
2023,2023-12-07,PIT,NWE,0,18,21.0,-3,3.0,0,0.0,72.7,115.2,4.0,5.51,5.51,4.0,1939,1661.0,2,2.0,8,18.0,28,25.0,82,81.0,-40,40.0,1,-1.0,-10,10.0,0
2023,2023-12-04,CIN,JAX,1,34,31.0,3,-3.0,-1,1.0,101.6,118.1,6.82,5.53,5.53,6.82,2043,2052.0,2,4.0,12,16.0,31,25.0,156,71.0,30,-30.0,85,-85.0,-4,4.0,1
2023,2023-12-04,JAX,CIN,0,31,34.0,-3,3.0,1,-1.0,118.1,101.6,5.53,6.82,6.82,5.53,2052,2043.0,4,2.0,16,12.0,25,31.0,71,156.0,-30,30.0,-85,85.0,4,-4.0,0
2023,2023-12-03,GNB,KAN,0,27,19.0,8,-8.0,1,-1.0,118.6,79.1,6.06,5.52,5.52,6.06,1832,1768.0,2,3.0,14,21.0,25,25.0,129,148.0,64,-64.0,-19,19.0,-7,7.0,1
2023,2023-12-03,KAN,GNB,1,19,27.0,-8,8.0,-1,1.0,79.1,118.6,5.52,6.06,6.06,5.52,1768,1832.0,3,2.0,21,14.0,25,25.0,148,129.0,-64,64.0,19,-19.0,7,-7.0,0
2023,2023-12-03,DEN,HOU,1,17,22.0,-5,5.0,-3,3.0,53.2,108.0,4.78,5.6,5.6,4.78,1616,1984.0,3,5.0,22,28.0,30,30.0,118,89.0,-100,100.0,29,-29.0,-6,6.0,0
2023,2023-12-03,HOU,DEN,0,22,17.0,5,-5.0,3,-3.0,108.0,53.2,5.6,4.78,4.78,5.6,1984,1616.0,5,3.0,28,22.0,30,30.0,89,118.0,100,-100.0,-29,29.0,6,-6.0,1
2023,2023-12-03,DET,NOR,1,33,28.0,5,-5.0,2,-2.0,117.6,92.2,6.2,5.4,5.4,6.2,1670,1930.0,1,2.0,8,18.0,30,36.0,142,113.0,-44,44.0,29,-29.0,-10,10.0,1
2023,2023-12-03,NOR,DET,0,28,33.0,-5,5.0,-2,2.0,92.2,117.6,5.4,6.2,6.2,5.4,1930,1670.0,2,1.0,18,8.0,36,30.0,113,142.0,44,-44.0,-29,29.0,10,-10.0,0
2023,2023-12-03,NWE,LAC,0,0,6.0,-6,6.0,-1,1.0,68.9,75.5,4.15,3.95,3.95,4.15,1870,1730.0,5,0.0,32,0.0,32,24.0,148,29.0,-103,103.0,119,-119.0,32,-32.0,0
2023,2023-12-03,LAC,NWE,1,6,0.0,6,-6.0,1,-1.0,75.5,68.9,3.95,4.15,4.15,3.95,1730,1870.0,0,5.0,0,32.0,24,32.0,29,148.0,103,-103.0,-119,119.0,-32,32.0,1
2023,2023-12-03,ATL,NYJ,1,13,8.0,5,-5.0,3,-3.0,70.1,56.3,3.03,3.87,3.87,3.03,1774,1826.0,3,4.0,17,17.0,34,25.0,90,62.0,-93,93.0,28,-28.0,0,0.0,1
2023,2023-12-03,NYJ,ATL,0,8,13.0,-5,5.0,-3,3.0,56.3,70.1,3.87,3.03,3.03,3.87,1826,1774.0,4,3.0,17,17.0,25,34.0,62,90.0,93,-93.0,-28,28.0,0,0.0,0
2023,2023-12-03,IND,TEN,1,31,28.0,3,-3.0,0,0.0,100.5,80.9,5.22,4.7,4.7,5.22,1743,2306.0,3,6.0,12,20.0,23,42.0,55,177.0,96,-96.0,-122,122.0,-8,8.0,1
2023,2023-12-03,TEN,IND,0,28,31.0,-3,3.0,0,0.0,80.9,100.5,4.7,5.22,5.22,4.7,2306,1743.0,6,3.0,20,12.0,42,23.0,177,55.0,-96,96.0,122,-122.0,8,-8.0,0
2023,2023-12-03,PHI,SFO,0,19,42.0,-23,23.0,0,0.0,84.9,148.8,4.83,8.0,8.0,4.83,1899,1701.0,3,2.0,27,4.0,18,28.0,46,146.0,-23,23.0,-100,100.0,23,-23.0,0
2023,2023-12-03,SFO,PHI,1,42,19.0,23,-23.0,0,0.0,148.8,84.9,8.0,4.83,4.83,8.0,1701,1899.0,2,3.0,4,27.0,28,18.0,146,46.0,23,-23.0,100,-100.0,-23,23.0,1
2023,2023-12-03,ARI,PIT,1,24,10.0,14,-14.0,1,-1.0,89.9,98.8,4.48,5.47,5.47,4.48,1757,1843.0,2,0.0,13,0.0,38,31.0,150,130.0,-55,55.0,20,-20.0,13,-13.0,1
2023,2023-12-03,PIT,ARI,0,10,24.0,-14,14.0,-1,1.0,98.8,89.9,5.47,4.48,4.48,5.47,1843,1757.0,0,2.0,0,13.0,31,38.0,130,150.0,55,-55.0,-20,20.0,-13,13.0,0
2023,2023-12-03,CLE,LAR,1,19,36.0,-17,17.0,-1,1.0,75.4,110.1,4.74,6.44,6.44,4.74,2043,1557.0,2,0.0,14,0.0,23,25.0,87,120.0,-39,39.0,-33,33.0,14,-14.0,0
2023,2023-12-03,LAR,CLE,0,36,19.0,17,-17.0,1,-1.0,110.1,75.4,6.44,4.74,4.74,6.44,1557,2043.0,0,2.0,0,14.0,25,23.0,120,87.0,39,-39.0,33,-33.0,-14,14.0,1
2023,2023-12-03,CAR,TAM,1,18,21.0,-3,3.0,0,0.0,52.9,68.5,4.09,5.55,5.55,4.09,2022,1578.0,4,1.0,29,8.0,34,28.0,133,128.0,-45,45.0,5,-5.0,21,-21.0,0
2023,2023-12-03,TAM,CAR,0,21,18.0,3,-3.0,0,0.0,68.5,52.9,5.55,4.09,4.09,5.55,1578,2022.0,1,4.0,8,29.0,28,34.0,128,133.0,45,-45.0,-5,5.0,-21,21.0,1
2023,2023-12-03,MIA,WAS,1,45,15.0,30,-30.0,1,-1.0,139.2,50.5,6.88,4.54,4.54,6.88,1936,1664.0,0,3.0,0,20.0,34,28.0,123,138.0,176,-176.0,-15,15.0,-20,20.0,1
2023,2023-12-03,WAS,MIA,0,15,45.0,-30,30.0,-1,1.0,50.5,139.2,4.54,6.88,6.88,4.54,1664,1936.0,3,0.0,20,0.0,28,34.0,138,123.0,-176,176.0,15,-15.0,20,-20.0,0
2023,2023-11-30,DAL,SEA,0,41,35.0,6,-6.0,1,-1.0,115.8,97.0,5.2,6.34,6.34,5.2,2187,1413.0,4,1.0,24,0.0,34,22.0,136,72.0,-59,59.0,64,-64.0,24,-24.0,1
2023,2023-11-30,SEA,DAL,1,35,41.0,-6,6.0,-1,1.0,97.0,115.8,6.34,5.2,5.2,6.34,1413,2187.0,1,4.0,0,24.0,22,34.0,72,136.0,59,-59.0,-64,64.0,-24,24.0,0
2023,2023-11-27,CHI,MIN,1,12,10.0,2,-2.0,2,-2.0,87.3,54.3,4.66,4.75,4.75,4.66,2150,1450.0,3,2.0,18,16.0,28,17.0,118,73.0,30,-30.0,45,-45.0,2,-2.0,1
2023,2023-11-27,MIN,CHI,0,10,12.0,-2,2.0,-2,2.0,54.3,87.3,4.75,4.66,4.66,4.75,1450,2150.0,2,3.0,16,18.0,17,28.0,73,118.0,-30,30.0,-45,45.0,-2,2.0,0
2023,2023-11-26,ATL,NOR,0,24,15.0,9,-9.0,0,0.0,63.3,77.1,6.39,6.63,6.63,6.39,1706,1894.0,0,1.0,0,8.0,41,28.0,228,148.0,-128,128.0,80,-80.0,-8,8.0,1
2023,2023-11-26,NOR,ATL,1,15,24.0,-9,9.0,0,0.0,77.1,63.3,6.63,6.39,6.39,6.63,1894,1706.0,1,0.0,8,0.0,28,41.0,148,228.0,128,-128.0,-80,80.0,8,-8.0,0
2023,2023-11-26,CIN,PIT,0,10,16.0,-6,6.0,0,0.0,96.2,97.8,5.41,6.19,6.19,5.41,1363,2237.0,4,2.0,30,10.0,11,33.0,25,153.0,-71,71.0,-128,128.0,20,-20.0,0
2023,2023-11-26,PIT,CIN,1,16,10.0,6,-6.0,0,0.0,97.8,96.2,6.19,5.41,5.41,6.19,2237,1363.0,2,4.0,10,30.0,33,11.0,153,25.0,71,-71.0,128,-128.0,-20,20.0,1
2023,2023-11-26,IND,TAM,0,27,20.0,7,-7.0,1,-1.0,66.2,90.7,5.63,5.32,5.32,5.63,1881,1719.0,2,6.0,12,26.0,27,19.0,155,125.0,66,-66.0,30,-30.0,-14,14.0,1
2023,2023-11-26,TAM,IND,1,20,27.0,-7,7.0,-1,1.0,90.7,66.2,5.32,5.63,5.63,5.32,1719,1881.0,6,2.0,26,12.0,19,27.0,125,155.0,-66,66.0,-30,30.0,14,-14.0,0
2023,2023-11-26,ARI,LAR,0,14,37.0,-23,23.0,1,-1.0,83.2,121.1,4.56,6.92,6.92,4.56,1508,2092.0,4,0.0,37,0.0,15,33.0,73,228.0,-10,10.0,-155,155.0,37,-37.0,0
2023,2023-11-26,LAR,ARI,1,37,14.0,23,-23.0,-1,1.0,121.1,83.2,6.92,4.56,4.56,6.92,2092,1508.0,0,4.0,0,37.0,33,15.0,228,73.0,10,-10.0,155,-155.0,-37,37.0,1
2023,2023-11-26,CLE,DEN,1,12,29.0,-17,17.0,-2,2.0,68.6,91.9,3.84,4.74,4.74,3.84,1632,1968.0,4,1.0,28,9.0,24,39.0,107,169.0,37,-37.0,-62,62.0,19,-19.0,0
2023,2023-11-26,DEN,CLE,0,29,12.0,17,-17.0,2,-2.0,91.9,68.6,4.74,3.84,3.84,4.74,1968,1632.0,1,4.0,9,28.0,39,24.0,169,107.0,-37,37.0,62,-62.0,-19,19.0,1
2023,2023-11-26,HOU,JAX,0,21,24.0,-3,3.0,1,-1.0,116.0,90.2,6.07,6.54,6.54,6.07,1566,2034.0,4,0.0,43,0.0,18,30.0,91,81.0,-103,103.0,10,-10.0,43,-43.0,0
2023,2023-11-26,JAX,HOU,1,24,21.0,3,-3.0,-1,1.0,90.2,116.0,6.54,6.07,6.07,6.54,2034,1566.0,0,4.0,0,43.0,30,18.0,81,91.0,103,-103.0,-10,10.0,-43,43.0,1
